6, 0
8, 2
7, 4
6, 0
5, 2
5, 2
9, 0
4, 4
5, 2
9, 0
5, 2
6, 0
5, 2
7, 4
7, 4
10, 4
13, 4
8, 2
10, 4
6, 0
7, 4
6, 0
5, 2
7, 4
5, 2
7, 4
6, 0
6, 0
5, 2
6, 0
5, 2
6, 0
6, 0
6, 1
5, 2
6, 0
5, 2
6, 0
4, 4
6, 0
6, 0
7, 4
6, 0
4, 4
6, 0
6, 0
6, 0
7, 4
6, 0
8, 2
6, 0
6, 0
6, 0
10, 4
5, 2
6, 0
7, 4
7, 4
7, 4
7, 4
6, 1
5, 2
6, 0
8, 2
6, 1
8, 2
10, 4
9, 0
7, 4
4, 4
5, 2
7, 4
6, 0
8, 2
6, 0
6, 0
10, 4
5, 2
6, 0
7, 4
7, 4
7, 4
5, 2
7, 4
8, 2
5, 2
7, 4
5, 2
5, 2
8, 2
7, 4
4, 4
6, 0
10, 4
10, 4
7, 4
5, 2
6, 0
12, 0
7, 4
7, 4
4, 4
6, 0
7, 4
4, 4
6, 0
5, 2
7, 4
4, 4
10, 4
6, 0
6, 0
6, 0
6, 0
7, 4
4, 4
6, 0
5, 2
7, 4
8, 2
5, 2
6, 0
6, 0
5, 2
6, 0
12, 0
7, 4
10, 4
6, 0
7, 4
7, 4
4, 4
7, 4
5, 2
5, 2
7, 4
9, 6
6, 0
7, 4
5, 2
8, 2
8, 2
5, 2
7, 4
4, 4
5, 2
5, 2
5, 2
4, 4
8, 2
5, 2
5, 2
8, 2
7, 4
9, 1
5, 2
6, 0
7, 4
6, 0
4, 4
9, 0
5, 2
8, 2
7, 4
8, 2
5, 2
6, 0
5, 2
10, 4
5, 2
5, 2
10, 4
6, 0
7, 4
7, 4
5, 2
5, 2
6, 0
6, 0
6, 0
7, 4
4, 4
5, 2
6, 0
6, 0
7, 4
5, 2
5, 2
7, 4
6, 0
7, 4
5, 2
6, 0
6, 0
6, 0
8, 2
6, 0
8, 2
5, 2
11, 2
5, 2
6, 0
5, 2
5, 2
7, 4
6, 0
7, 4
9, 6
5, 2
5, 2
12, 0
7, 4
5, 2
6, 0
6, 0
4, 4
5, 2
6, 0
7, 4
6, 0
5, 2
9, 6
9, 0
5, 2
8, 2
6, 0
6, 0
7, 4
7, 4
7, 4
6, 2
5, 2
6, 0
5, 2
5, 2
6, 0
7, 4
7, 4
7, 4
7, 4
9, 0
7, 4
7, 4
5, 2
6, 0
7, 4
5, 2
8, 2
6, 0
7, 4
9, 0
8, 2
5, 2
8, 2
10, 4
5, 2
9, 0
4, 4
6, 0
7, 4
8, 2
6, 0
5, 2
6, 0
9, 6
6, 0
5, 2
7, 4
6, 0
8, 2
6, 0
7, 4
9, 0
6, 0
7, 4
5, 2
6, 0
10, 4
10, 4
7, 4
6, 0
6, 1
7, 4
5, 2
6, 0
6, 0
6, 0
9, 6
11, 2
6, 0
5, 2
6, 1
10, 4
6, 0
7, 4
12, 0
6, 0
5, 2
8, 2
6, 1
5, 2
6, 0
5, 2
5, 2
6, 0
10, 4
4, 4
5, 2
6, 0
8, 2
7, 4
7, 4
6, 1
10, 4
8, 2
6, 2
8, 2
5, 2
4, 4
10, 4
10, 4
6, 0
4, 4
6, 0
4, 4
7, 4
6, 0
7, 4
6, 0
5, 2
5, 2
6, 0
5, 2
6, 0
6, 0
5, 2
5, 2
5, 2
6, 0
5, 2
4, 4
6, 0
5, 2
8, 2
10, 4
6, 0
5, 2
5, 2
6, 0
6, 0
5, 2
8, 2
6, 0
4, 4
7, 4
6, 0
5, 2
5, 2
5, 2
5, 2
7, 4
8, 2
7, 4
6, 0
10, 4
7, 4
5, 2
6, 0
10, 4
6, 0
4, 4
10, 4
8, 2
6, 0
7, 4
5, 2
4, 4
6, 0
6, 0
4, 4
8, 2
7, 4
6, 0
6, 0
11, 2
10, 4
7, 4
6, 0
5, 2
7, 4
6, 0
9, 0
10, 4
5, 2
7, 4
7, 4
6, 0
6, 0
10, 4
6, 0
7, 4
7, 4
5, 2
7, 4
6, 0
7, 4
7, 4
10, 4
9, 6
5, 2
8, 2
7, 4
10, 4
5, 2
5, 2
7, 4
8, 2
7, 4
7, 4
6, 0
7, 4
4, 4
7, 4
9, 0
7, 4
7, 4
9, 6
10, 4
7, 4
5, 2
8, 2
5, 2
4, 4
4, 4
8, 2
10, 4
7, 4
7, 4
7, 4
7, 4
8, 2
5, 2
7, 4
5, 2
5, 2
4, 4
8, 2
6, 0
4, 4
5, 2
6, 0
8, 2
6, 0
6, 0
6, 0
9, 0
5, 2
4, 4
6, 0
6, 0
7, 4
7, 4
6, 0
7, 4
10, 4
6, 0
7, 4
10, 4
6, 0
10, 4
7, 4
8, 2
7, 4
7, 4
7, 4
4, 4
7, 4
5, 2
8, 2
5, 2
7, 4
4, 4
7, 4
5, 2
5, 2
7, 4
8, 2
6, 0
5, 2
7, 4
6, 0
7, 4
5, 2
6, 0
8, 2
6, 0
8, 2
6, 0
8, 2
7, 4
6, 0
4, 4
6, 0
6, 0
5, 2
6, 0
8, 2
5, 2
6, 0
7, 4
6, 0
8, 2
4, 4
6, 0
10, 4
6, 0
6, 0
9, 0
6, 0
7, 4
6, 0
6, 0
6, 0
6, 0
6, 0
5, 2
6, 0
10, 4
6, 0
6, 0
6, 0
7, 4
6, 0
5, 2
6, 0
6, 0
6, 0
6, 0
6, 0
6, 0
6, 0
6, 0
6, 0
